InscriptionYear,HusbandAge,HusbandPreviousMaritalStatus,HusbandCityBirthPlace,HusbandCountryBirthPlace,HusbandCityResidencePlace,HusbandCountryResidencePlace,HusbandPreviousMarriages,HusbandPreviousChildren,WifeAge,WifePreviousMaritalStatus,WifeCityBirthPlace,WifeCountryBirthPlace,WifeCityResidencePlace,WifeCountryResidencePlace,WifePreviousMarriages,WifePreviousChildren,MarriageDate,MarriagePlace
2013,70,DIVORCIO O ANULACION,GUAYANILLA,PUERTO RICO,MAYAGUEZ,PUERTO RICO,2,3,38,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,MAYAGUEZ,PUERTO RICO,0,0,10/20/13,MAYAGUEZ
2013,30,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,LOIZA,PUERTO RICO,1,1,29,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,LOIZA,PUERTO RICO,0,0,3/30/13,LOIZA
2013,41,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,1,3,27,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,10/19/13,SAN JUAN
2013,19,NUNCA SE HA CASADO,FLORIDA,ESTADOS UNIDOS,COMERIO,PUERTO RICO,0,0,19,NUNCA SE HA CASADO,ARKANSAS,ESTADOS UNIDOS,COMERIO,PUERTO RICO,0,0,7/10/13,COMERIO
2013,33,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,30,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,9/27/13,PONCE
2013,26,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,SABANA GRANDE,PUERTO RICO,0,0,29,NUNCA SE HA CASADO,YAUCO,PUERTO RICO,YAUCO,PUERTO RICO,0,0,6/14/13,YAUCO
2013,36,NUNCA SE HA CASADO,CALIFORNIA,ESTADOS UNIDOS,CALIFORNIA,ESTADOS UNIDOS,0,0,28,NUNCA SE HA CASADO,NEW JERSEY,ESTADOS UNIDOS,CALIFORNIA,ESTADOS UNIDOS,0,0,8/10/13,RINCON
2013,60,DIVORCIO O ANULACION,NA,ECUADOR,CAROLINA,PUERTO RICO,2,3,68,VIUDO(A),NA,ECUADOR,SAN JUAN,PUERTO RICO,2,3,8/24/13,SAN JUAN
2013,25,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,AGUADILLA,PUERTO RICO,0,0,20,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,AGUADILLA,PUERTO RICO,0,0,12/28/13,AGUADILLA
2013,26,NUNCA SE HA CASADO,ALASKA,ESTADOS UNIDOS,FLORIDA,ESTADOS UNIDOS,0,0,30,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,FLORIDA,ESTADOS UNIDOS,0,0,7/7/13,AGUADILLA
2013,34,NUNCA SE HA CASADO,CALIFORNIA,ESTADOS UNIDOS,CALIFORNIA,ESTADOS UNIDOS,0,0,35,NUNCA SE HA CASADO,NEW JERSEY,ESTADOS UNIDOS,NEW JERSEY,ESTADOS UNIDOS,0,0,6/1/13,SAN JUAN
2013,29,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,ANASCO,PUERTO RICO,1,1,19,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,MAYAGUEZ,PUERTO RICO,0,0,6/7/13,RINCON
2013,29,NUNCA SE HA CASADO,CAROLINA,PUERTO RICO,TRUJILLO ALTO,PUERTO RICO,0,0,22,NUNCA SE HA CASADO,CAROLINA,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,11/23/13,TRUJILLO ALTO
2013,30,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,29,DIVORCIO O ANULACION,HUMACAO,PUERTO RICO,SAN JUAN,PUERTO RICO,1,2,10/1/13,SAN JUAN
2013,29,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,LAJAS,PUERTO RICO,0,0,28,NUNCA SE HA CASADO,TEXAS,ESTADOS UNIDOS,MAYAGUEZ,PUERTO RICO,0,0,8/10/13,MAYAGUEZ
2013,52,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,MOCA,PUERTO RICO,2,1,49,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,MOCA,PUERTO RICO,2,3,9/9/13,MOCA
2013,63,DIVORCIO O ANULACION,TOA ALTA,PUERTO RICO,TOA ALTA,PUERTO RICO,2,4,64,VIUDO(A),TOA BAJA,PUERTO RICO,TOA ALTA,PUERTO RICO,1,3,2/4/13,TOA ALTA
2013,20,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,HUMACAO,PUERTO RICO,0,0,20,NUNCA SE HA CASADO,FAJARDO,PUERTO RICO,HUMACAO,PUERTO RICO,0,0,3/6/13,HUMACAO
2014,25,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,12/21/13,TOA BAJA
2013,39,DIVORCIO O ANULACION,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,1,2,45,DIVORCIO O ANULACION,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,2,1,11/28/13,AGUAS BUENAS
2013,22,NUNCA SE HA CASADO,PONCE,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,20,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,6/11/13,CAGUAS
2013,27,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,MAYAGUEZ,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,MAYAGUEZ,PUERTO RICO,0,0,11/30/13,MAYAGUEZ
2013,60,DIVORCIO O ANULACION,CIALES,PUERTO RICO,CIALES,PUERTO RICO,2,1,50,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,CAROLINA,PUERTO RICO,1,2,11/9/13,CIALES
2013,24,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,HORMIGUEROS,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,LAJAS,PUERTO RICO,0,0,7/6/13,HORMIGUEROS
2013,36,DIVORCIO O ANULACION,CEIBA,PUERTO RICO,WASHINGTON,ESTADOS UNIDOS,1,1,36,DIVORCIO O ANULACION,COMERIO,PUERTO RICO,WASHINGTON,ESTADOS UNIDOS,1,2,12/28/13,SAN JUAN
2013,20,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,NARANJITO,PUERTO RICO,0,0,20,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,COROZAL,PUERTO RICO,0,0,7/16/13,COROZAL
2013,34,NUNCA SE HA CASADO,NEW YORK,ESTADOS UNIDOS,GURABO,PUERTO RICO,0,0,40,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,NARANJITO,PUERTO RICO,1,4,4/4/13,GURABO
2013,42,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,VEGA ALTA,PUERTO RICO,1,0,33,DIVORCIO O ANULACION,ARECIBO,PUERTO RICO,CIALES,PUERTO RICO,1,1,3/30/13,CIALES
2013,42,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,AGUADILLA,PUERTO RICO,2,3,38,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,MOCA,PUERTO RICO,1,0,8/31/13,MOCA
2013,37,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,38,NUNCA SE HA CASADO,AIBONITO,PUERTO RICO,LAS PIEDRAS,PUERTO RICO,0,0,4/6/13,LAS PIEDRAS
2014,31,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,CAGUAS,PUERTO RICO,0,0,27,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,12/28/13,SAN JUAN
2013,31,DIVORCIO O ANULACION,TRUJILLO ALTO,PUERTO RICO,TRUJILLO ALTO,PUERTO RICO,1,3,25,DIVORCIO O ANULACION,TRUJILLO ALTO,PUERTO RICO,TRUJILLO ALTO,PUERTO RICO,1,1,10/26/13,SAN JUAN
2013,24,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,AGUAS BUENAS,PUERTO RICO,0,0,23,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,AGUAS BUENAS,PUERTO RICO,0,0,8/17/13,AGUAS BUENAS
2013,27,DIVORCIO O ANULACION,BAYAMON,PUERTO RICO,TOA ALTA,PUERTO RICO,1,1,30,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,10/29/13,TOA BAJA
2013,23,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,FAJARDO,PUERTO RICO,0,0,22,NUNCA SE HA CASADO,TOA BAJA,PUERTO RICO,FAJARDO,PUERTO RICO,0,0,8/14/13,NAGUABO
2013,29,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,MANATI,PUERTO RICO,0,0,27,NUNCA SE HA CASADO,MASSACHUSETTS,ESTADOS UNIDOS,MANATI,PUERTO RICO,0,0,7/6/13,MANATI
2013,18,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,HUMACAO,PUERTO RICO,0,0,17,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,HUMACAO,PUERTO RICO,0,0,4/20/13,HUMACAO
2013,45,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,MOCA,PUERTO RICO,0,0,48,NUNCA SE HA CASADO,LAS MARIAS,PUERTO RICO,MOCA,PUERTO RICO,0,0,10/17/13,MOCA
2013,32,DIVORCIO O ANULACION,PONCE,PUERTO RICO,JUANA DIAZ,PUERTO RICO,1,2,22,NUNCA SE HA CASADO,YAUCO,PUERTO RICO,JUANA DIAZ,PUERTO RICO,0,0,7/13/13,COAMO
2013,42,DIVORCIO O ANULACION,RIO PIEDRAS,PUERTO RICO,LOIZA,PUERTO RICO,1,0,33,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,LOIZA,PUERTO RICO,0,0,6/5/13,RIO GRANDE
2013,20,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,19,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,2/7/13,TOA BAJA
2014,35,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,LARES,PUERTO RICO,1,0,26,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,12/20/13,SAN JUAN
2014,33,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,TOA ALTA,PUERTO RICO,0,0,23,NUNCA SE HA CASADO,AIBONITO,PUERTO RICO,COAMO,PUERTO RICO,0,0,12/21/13,AIBONITO
2013,39,NUNCA SE HA CASADO,PONCE,PUERTO RICO,VILLALBA,PUERTO RICO,0,0,35,NUNCA SE HA CASADO,NEW JERSEY,ESTADOS UNIDOS,VILLALBA,PUERTO RICO,0,0,2/16/13,VILLALBA
2013,19,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,SABANA GRANDE,PUERTO RICO,0,0,19,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,SABANA GRANDE,PUERTO RICO,0,0,1/5/13,SABANA GRANDE
2013,65,VIUDO(A),CIALES,PUERTO RICO,MOROVIS,PUERTO RICO,1,2,49,NUNCA SE HA CASADO,VEGA BAJA,PUERTO RICO,CIALES,PUERTO RICO,0,0,9/13/13,CIALES
2013,25,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,MAYAGUEZ,PUERTO RICO,0,0,17,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,MAYAGUEZ,PUERTO RICO,0,0,11/8/13,MAYAGUEZ
2013,26,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,RIO GRANDE,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,RIO GRANDE,PUERTO RICO,0,0,9/7/13,CANOVANAS
2013,41,NUNCA SE HA CASADO,TEXAS,ESTADOS UNIDOS,VIRGINIA,ESTADOS UNIDOS,0,0,30,NUNCA SE HA CASADO,NA,ST LUCIA,VIRGINIA,ESTADOS UNIDOS,0,0,6/15/13,SAN JUAN
2013,34,NUNCA SE HA CASADO,NA,MEXICO,DORADO,PUERTO RICO,0,0,28,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,DORADO,PUERTO RICO,0,0,7/1/13,DORADO
2013,22,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,22,NUNCA SE HA CASADO,TOA BAJA,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,7/20/13,ISABELA
2013,25,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,LAS PIEDRAS,PUERTO RICO,0,0,28,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,LAS PIEDRAS,PUERTO RICO,0,0,7/5/13,LAS PIEDRAS
2013,26,NUNCA SE HA CASADO,NEW JERSEY,ESTADOS UNIDOS,QUEBRADILLAS,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,QUEBRADILLAS,PUERTO RICO,0,0,4/27/13,QUEBRADILLAS
2013,25,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,38,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,11/30/13,CAGUAS
2013,48,DIVORCIO O ANULACION,GUAYNABO,PUERTO RICO,GUAYNABO,PUERTO RICO,1,2,35,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,1,2,8/30/13,GUAYNABO
2014,28,DIVORCIO O ANULACION,CAGUAS,PUERTO RICO,JUNCOS,PUERTO RICO,1,1,24,NUNCA SE HA CASADO,PENNSYLVANIA,ESTADOS UNIDOS,JUNCOS,PUERTO RICO,0,0,12/26/13,JUNCOS
2013,54,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,1,2,46,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,0,0,5/12/13,SAN JUAN
2013,33,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,MAYAGUEZ,PUERTO RICO,0,0,27,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,MAYAGUEZ,PUERTO RICO,1,2,3/12/13,AGUADILLA
2013,25,NUNCA SE HA CASADO,PONCE,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,23,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,5/26/13,ARECIBO
2013,71,VIUDO(A),AGUADILLA,PUERTO RICO,AGUADILLA,PUERTO RICO,2,0,61,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,AGUADILLA,PUERTO RICO,0,0,9/11/13,AGUADILLA
2013,29,NUNCA SE HA CASADO,YAUCO,PUERTO RICO,SABANA GRANDE,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,SABANA GRANDE,PUERTO RICO,0,0,2/22/13,GUAYANILLA
2013,32,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,FLORIDA,ESTADOS UNIDOS,0,0,28,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,4/27/13,CAGUAS
2013,42,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,36,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,1,3,3/9/13,SAN JUAN
2013,32,NUNCA SE HA CASADO,PONCE,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,30,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,3/16/13,SAN JUAN
2013,18,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,UTUADO,PUERTO RICO,0,0,17,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,UTUADO,PUERTO RICO,0,0,11/23/13,UTUADO
2013,46,DIVORCIO O ANULACION,MANATI,PUERTO RICO,FLORIDA,PUERTO RICO,1,2,33,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,FLORIDA,PUERTO RICO,0,0,1/19/13,FLORIDA
2013,20,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,ISABELA,PUERTO RICO,0,0,14,NUNCA SE HA CASADO,MOCA,PUERTO RICO,ISABELA,PUERTO RICO,0,0,9/14/13,ISABELA
2013,21,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,21,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,1/19/13,TOA ALTA
2013,27,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,NEW JERSEY,ESTADOS UNIDOS,0,0,33,NUNCA SE HA CASADO,NEW YORK,ESTADOS UNIDOS,NEW JERSEY,ESTADOS UNIDOS,0,0,7/6/13,SAN JUAN
2013,36,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,JUNCOS,PUERTO RICO,0,0,32,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,JUNCOS,PUERTO RICO,0,0,2/22/13,JUNCOS
2013,40,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PATILLAS,PUERTO RICO,0,0,40,NUNCA SE HA CASADO,GUAYAMA,PUERTO RICO,PATILLAS,PUERTO RICO,0,0,10/16/13,PATILLAS
2013,24,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,11/9/13,TOA BAJA
2013,47,DIVORCIO O ANULACION,LARES,PUERTO RICO,FAJARDO,PUERTO RICO,1,0,44,DIVORCIO O ANULACION,FAJARDO,PUERTO RICO,FAJARDO,PUERTO RICO,2,1,3/3/13,FAJARDO
2013,26,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,NAGUABO,PUERTO RICO,0,0,26,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,NAGUABO,PUERTO RICO,0,0,11/23/13,NAGUABO
2013,53,DIVORCIO O ANULACION,TOA ALTA,PUERTO RICO,TOA ALTA,PUERTO RICO,1,1,42,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,TOA ALTA,PUERTO RICO,0,0,1/29/13,TOA ALTA
2013,44,DIVORCIO O ANULACION,SANTA ISABEL,PUERTO RICO,SANTA ISABEL,PUERTO RICO,1,5,26,NUNCA SE HA CASADO,NA,UCRANIA,MASSACHUSETTS,ESTADOS UNIDOS,0,0,2/23/13,GUAYAMA
2013,20,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,16,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,9/28/13,BAYAMON
2013,29,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,10/5/13,CANOVANAS
2013,20,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,AIBONITO,PUERTO RICO,0,0,16,NUNCA SE HA CASADO,AIBONITO,PUERTO RICO,AIBONITO,PUERTO RICO,0,0,7/11/13,AIBONITO
2013,26,NUNCA SE HA CASADO,MOCA,PUERTO RICO,BARCELONETA,PUERTO RICO,0,0,19,NUNCA SE HA CASADO,MANATI,PUERTO RICO,BARCELONETA,PUERTO RICO,0,0,4/21/13,FLORIDA
2013,37,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,RIO PIEDRAS,PUERTO RICO,0,0,54,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,RIO PIEDRAS,PUERTO RICO,2,2,1/31/13,TOA BAJA
2013,28,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,TOA BAJA,PUERTO RICO,0,0,19,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,VEGA BAJA,PUERTO RICO,0,0,1/19/13,TOA BAJA
2013,21,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,BAYAMON,PUERTO RICO,0,0,21,NUNCA SE HA CASADO,CAGUAS,PUERTO RICO,CAGUAS,PUERTO RICO,0,0,2/27/13,JUNCOS
2013,28,DIVORCIO O ANULACION,FAJARDO,PUERTO RICO,RIO GRANDE,PUERTO RICO,1,0,26,NUNCA SE HA CASADO,NEW YORK,ESTADOS UNIDOS,LUQUILLO,PUERTO RICO,0,0,10/26/13,LUQUILLO
2013,46,DIVORCIO O ANULACION,AGUADILLA,PUERTO RICO,AGUADILLA,PUERTO RICO,1,4,30,DIVORCIO O ANULACION,MAYAGUEZ,PUERTO RICO,AGUADILLA,PUERTO RICO,1,0,3/9/13,MOCA
2014,29,NUNCA SE HA CASADO,MASSACHUSETTS,ESTADOS UNIDOS,TEXAS,ESTADOS UNIDOS,0,0,31,NUNCA SE HA CASADO,IOWA,ESTADOS UNIDOS,TEXAS,ESTADOS UNIDOS,0,0,12/29/13,SAN JUAN
2013,29,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,HATILLO,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,ARECIBO,PUERTO RICO,HATILLO,PUERTO RICO,0,0,5/24/13,ARECIBO
2013,26,NUNCA SE HA CASADO,PONCE,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,26,NUNCA SE HA CASADO,PONCE,PUERTO RICO,PONCE,PUERTO RICO,0,0,8/1/13,PONCE
2013,50,DIVORCIO O ANULACION,JAYUYA,PUERTO RICO,TOA BAJA,PUERTO RICO,1,2,53,DIVORCIO O ANULACION,NA,DOMINICAN REPUBLIC,TOA BAJA,PUERTO RICO,1,0,11/2/13,TOA BAJA
2013,31,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,TRUJILLO ALTO,PUERTO RICO,0,0,31,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,11/2/13,CAROLINA
2013,31,VIUDO(A),PONCE,PUERTO RICO,JAYUYA,PUERTO RICO,1,2,34,NUNCA SE HA CASADO,JAYUYA,PUERTO RICO,JAYUYA,PUERTO RICO,0,0,7/19/13,JAYUYA
2013,30,NUNCA SE HA CASADO,CAROLINA,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,30,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,5/18/13,SAN JUAN
2013,34,NUNCA SE HA CASADO,NAGUABO,PUERTO RICO,NAGUABO,PUERTO RICO,0,0,26,NUNCA SE HA CASADO,HUMACAO,PUERTO RICO,LAS PIEDRAS,PUERTO RICO,0,0,12/21/13,HUMACAO
2013,31,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,CATANO,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,CATANO,PUERTO RICO,0,0,2/16/13,CATANO
2013,44,DIVORCIO O ANULACION,NEW YORK,ESTADOS UNIDOS,HATILLO,PUERTO RICO,2,0,36,DIVORCIO O ANULACION,ARECIBO,PUERTO RICO,HATILLO,PUERTO RICO,1,2,2/2/13,HATILLO
2013,28,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,FLORIDA,ESTADOS UNIDOS,0,0,26,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,COMERIO,PUERTO RICO,0,0,1/26/13,TOA BAJA
2013,23,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,OKLAHOMA,ESTADOS UNIDOS,0,0,21,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,OKLAHOMA,ESTADOS UNIDOS,0,0,3/23/13,SAN JUAN
2013,29,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,AGUADILLA,PUERTO RICO,0,0,21,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,LAS MARIAS,PUERTO RICO,0,0,9/14/13,AGUADILLA
2014,23,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,24,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,CAROLINA,PUERTO RICO,0,0,12/29/13,CAROLINA
2013,58,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,SAN JUAN,PUERTO RICO,0,0,40,NUNCA SE HA CASADO,RIO PIEDRAS,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,12/3/13,SAN JUAN
2013,25,NUNCA SE HA CASADO,NA,DOMINICAN REPUBLIC,GUAYNABO,PUERTO RICO,0,0,23,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,GUAYNABO,PUERTO RICO,0,0,9/7/13,SAN JUAN
2013,60,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,CANOVANAS,PUERTO RICO,2,4,58,DIVORCIO O ANULACION,SAN JUAN,PUERTO RICO,CAROLINA,PUERTO RICO,2,3,8/28/13,TRUJILLO ALTO
2013,22,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,20,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,10/20/13,SAN JUAN
2013,35,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,30,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,SAN JUAN,PUERTO RICO,0,0,5/25/13,SAN JUAN
2013,25,NUNCA SE HA CASADO,BAYAMON,PUERTO RICO,VEGA ALTA,PUERTO RICO,0,0,25,NUNCA SE HA CASADO,SAN JUAN,PUERTO RICO,VEGA ALTA,PUERTO RICO,0,0,1/13/13,TOA BAJA
2013,23,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,AGUADILLA,PUERTO RICO,0,0,22,NUNCA SE HA CASADO,AGUADILLA,PUERTO RICO,AGUADILLA,PUERTO RICO,0,0,4/14/13,AGUADILLA
2013,45,DIVORCIO O ANULACION,AGUADILLA,PUERTO RICO,AGUADILLA,PUERTO RICO,1,2,33,NUNCA SE HA CASADO,MAYAGUEZ,PUERTO RICO,SAN SEBASTIAN,PUERTO RICO,0,0,5/22/13,AGUADILLA
2013,33,NUNCA SE HA CASADO,TENNESSEE,ESTADOS UNIDOS,TENNESSEE,ESTADOS UNIDOS,0,0,27,NUNCA SE HA CASADO,TENNESSEE,ESTADOS UNIDOS,TENNESSEE,ESTADOS UNIDOS,0,0,1/31/13,SAN JUAN
2013,39,DIVORCIO O ANULACION,FAJARDO,PUERTO RICO,NAGUABO,PUERTO RICO,1,1,37,NUNCA SE HA CASADO,FAJARDO,PUERTO RICO,NAGUABO,PUERTO RICO,0,0,5/3/13,NAGUABO
2013,43,DIVORCIO O ANULACION,FAJARDO,PUERTO RICO,NAGUABO,PUERTO RICO,2,3,44,DIVORCIO O ANULACION,HUMACAO,PUERTO RICO,NAGUABO,PUERTO RICO,2,2,12/23/13,NAGUABO
